Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,c19_deaths,pneu_deaths,flu_deaths,pne_or_flu_deaths,pne_flu_c19_deaths,total_deaths
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,California,65 years and over,243,345,0,345,455,"4,024"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Colorado,All Ages,89,68,0,68,120,888
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Colorado,0-17 years,,0,0,0,,13
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Colorado,18-64 years,14,15,0,15,22,207
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Colorado,65 years and over,74,53,0,53,97,668
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Connecticut,All Ages,63,48,0,48,88,634
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Connecticut,18-64 years,,,0,,11,163
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Connecticut,65 years and over,56,41,0,41,77,467
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Delaware,All Ages,26,16,0,16,29,195
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Delaware,18-64 years,,,0,,,53
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Delaware,65 years and over,22,13,0,13,24,140
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,District of Columbia,All Ages,,11,0,11,12,108
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,0
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,District of Columbia,18-64 years,,,0,,,37
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,District of Columbia,65 years and over,,,0,,,71
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Florida,All Ages,310,400,0,400,534,"4,252"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Florida,0-17 years,0,0,0,0,0,31
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Florida,18-64 years,53,72,0,72,96,"1,006"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Florida,65 years and over,257,328,0,328,438,"3,215"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Georgia,All Ages,199,187,0,187,284,"1,945"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Georgia,0-17 years,0,,0,,,20
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Georgia,18-64 years,34,33,0,33,52,574
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Georgia,65 years and over,165,153,0,153,231,"1,351"
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Hawaii,All Ages,12,20,0,20,23,239
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Hawaii,18-64 years,,,0,,,49
10/25/2020,10/31/2020,2020,44,10/31/2020,By Week,Week-ending,Hawaii,65 years and over,10,15,0,15,18,189
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alabama,All Ages,152,107,0,107,203,"1,312"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,13
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alabama,18-64 years,29,23,0,23,43,370
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alabama,65 years and over,123,84,0,84,160,929
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alaska,All Ages,,,0,,11,114
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alaska,18-64 years,,,0,,,46
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Alaska,65 years and over,,,0,,,66
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arizona,All Ages,118,132,0,132,189,"1,373"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arizona,0-17 years,0,0,0,0,0,22
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arizona,18-64 years,28,35,0,35,42,376
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arizona,65 years and over,90,97,0,97,147,975
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arkansas,All Ages,150,100,,101,188,845
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arkansas,18-64 years,20,19,,20,30,213
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Arkansas,65 years and over,130,81,0,81,158,624
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,California,All Ages,360,487,0,487,637,"5,838"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,California,0-17 years,,,0,,,63
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,California,18-64 years,99,122,0,122,164,"1,522"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,California,65 years and over,260,364,0,364,471,"4,253"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Colorado,All Ages,161,104,0,104,194,989
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Colorado,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Colorado,18-64 years,21,19,0,19,30,241
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Colorado,65 years and over,140,85,0,85,164,743
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Connecticut,All Ages,67,53,0,53,97,714
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Connecticut,0-17 years,0,,0,,,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Connecticut,18-64 years,11,,0,,15,157
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Connecticut,65 years and over,56,45,0,45,81,554
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Delaware,All Ages,16,15,0,15,23,199
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Delaware,18-64 years,,,0,,,46
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Delaware,65 years and over,14,14,0,14,21,151
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,District of Columbia,All Ages,10,11,,12,15,99
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,District of Columbia,18-64 years,,,0,,,34
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,District of Columbia,65 years and over,,,,,11,63
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Florida,All Ages,306,409,,413,516,"4,304"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Florida,0-17 years,0,,0,,,46
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Florida,18-64 years,55,73,0,73,95,"1,052"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Florida,65 years and over,251,334,,338,419,"3,206"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Georgia,All Ages,218,180,0,180,284,"2,015"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Georgia,0-17 years,0,0,0,0,0,32
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Georgia,18-64 years,47,33,0,33,60,563
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Georgia,65 years and over,171,147,0,147,224,"1,420"
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Hawaii,All Ages,,16,0,16,18,236
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Hawaii,18-64 years,,,0,,,52
11/01/2020,11/07/2020,2020,45,11/07/2020,By Week,Week-ending,Hawaii,65 years and over,,15,0,15,15,182
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alabama,All Ages,191,124,0,124,245,"1,305"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alabama,18-64 years,42,31,0,31,55,339
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alabama,65 years and over,149,93,0,93,190,957
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alaska,All Ages,15,16,0,16,19,120
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alaska,18-64 years,,,0,,,44
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Alaska,65 years and over,10,11,0,11,12,72
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arizona,All Ages,122,124,0,124,182,"1,250"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arizona,0-17 years,0,,0,,,12
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arizona,18-64 years,32,30,0,30,48,300
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arizona,65 years and over,90,93,0,93,133,938
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arkansas,All Ages,197,116,0,116,233,881
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arkansas,18-64 years,18,17,0,17,27,201
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Arkansas,65 years and over,179,99,0,99,206,674
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,California,All Ages,462,523,0,523,761,"5,997"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,California,0-17 years,0,,0,,,54
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,California,18-64 years,126,131,0,131,189,"1,574"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,California,65 years and over,336,390,0,390,570,"4,369"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Colorado,All Ages,219,137,0,137,248,"1,010"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Colorado,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Colorado,18-64 years,37,28,0,28,45,244
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Colorado,65 years and over,182,109,0,109,203,757
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Connecticut,All Ages,77,57,0,57,107,668
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Connecticut,0-17 years,0,,0,,,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Connecticut,18-64 years,11,,0,,15,120
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Connecticut,65 years and over,66,48,0,48,91,541
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Delaware,All Ages,18,17,0,17,24,175
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Delaware,18-64 years,,,0,,,29
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Delaware,65 years and over,17,16,0,16,23,145
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,District of Columbia,All Ages,,10,0,10,13,111
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,0
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,District of Columbia,18-64 years,,,0,,,43
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,District of Columbia,65 years and over,,,0,,,68
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Florida,All Ages,397,476,,478,610,"4,476"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Florida,0-17 years,0,,0,,,40
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Florida,18-64 years,69,84,0,84,112,"1,068"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Florida,65 years and over,328,390,,392,496,"3,368"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Georgia,All Ages,227,198,,199,307,"2,045"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Georgia,0-17 years,0,,0,,,31
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Georgia,18-64 years,42,42,0,42,60,599
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Georgia,65 years and over,185,155,,156,246,"1,415"
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Hawaii,All Ages,,15,0,15,20,248
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Hawaii,18-64 years,,,0,,,52
11/08/2020,11/14/2020,2020,46,11/14/2020,By Week,Week-ending,Hawaii,65 years and over,,13,0,13,15,194
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alabama,All Ages,182,110,,112,235,"1,300"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alabama,0-17 years,,0,0,0,,13
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alabama,18-64 years,45,29,,30,61,360
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alabama,65 years and over,136,81,,82,173,927
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alaska,All Ages,15,,0,,17,119
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alaska,18-64 years,,,0,,,35
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Alaska,65 years and over,11,,0,,13,82
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arizona,All Ages,199,192,0,192,281,"1,511"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arizona,0-17 years,0,0,0,0,0,16
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arizona,18-64 years,38,38,0,38,54,367
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arizona,65 years and over,161,154,0,154,227,"1,128"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arkansas,All Ages,193,117,0,117,235,865
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arkansas,18-64 years,28,18,0,18,33,220
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Arkansas,65 years and over,165,99,0,99,202,641
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,California,All Ages,628,689,,691,970,"6,351"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,California,0-17 years,0,,0,,,60
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,California,18-64 years,147,135,,136,201,"1,542"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,California,65 years and over,481,553,,554,768,"4,749"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Colorado,All Ages,263,132,0,132,286,"1,115"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Colorado,0-17 years,,0,0,0,,10
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Colorado,18-64 years,47,23,0,23,54,273
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Colorado,65 years and over,215,109,0,109,231,832
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Connecticut,All Ages,129,77,0,77,156,747
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Connecticut,0-17 years,0,,0,,,
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Connecticut,18-64 years,10,,0,,17,161
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Connecticut,65 years and over,119,67,0,67,138,580
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Delaware,All Ages,24,18,0,18,31,233
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Delaware,18-64 years,,,0,,,49
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Delaware,65 years and over,18,14,0,14,24,180
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,District of Columbia,All Ages,17,20,0,20,25,129
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,0
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,District of Columbia,18-64 years,,,0,,,53
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,District of Columbia,65 years and over,10,13,0,13,18,76
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Florida,All Ages,403,490,,491,634,"4,525"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Florida,0-17 years,0,0,0,0,0,41
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Florida,18-64 years,50,69,0,69,90,"1,007"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Florida,65 years and over,353,421,,422,544,"3,477"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Georgia,All Ages,227,202,0,202,298,"1,974"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Georgia,0-17 years,0,,0,,,28
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Georgia,18-64 years,42,47,0,47,64,562
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Georgia,65 years and over,185,154,0,154,233,"1,384"
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Hawaii,All Ages,,17,0,17,21,221
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Hawaii,18-64 years,,,0,,,46
11/15/2020,11/21/2020,2020,47,11/21/2020,By Week,Week-ending,Hawaii,65 years and over,,14,0,14,16,171
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alabama,All Ages,209,117,,119,264,"1,360"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alabama,0-17 years,0,,0,,,12
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alabama,18-64 years,42,30,,31,58,363
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alabama,65 years and over,167,86,,87,205,985
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alaska,All Ages,22,21,0,21,28,123
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alaska,18-64 years,,,0,,,34
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Alaska,65 years and over,18,17,0,17,22,85
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arizona,All Ages,294,235,0,235,353,"1,495"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arizona,0-17 years,0,0,0,0,0,14
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arizona,18-64 years,76,59,0,59,89,397
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arizona,65 years and over,218,176,0,176,264,"1,084"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arkansas,All Ages,228,135,0,135,264,841
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arkansas,18-64 years,30,17,0,17,34,209
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Arkansas,65 years and over,198,118,0,118,230,623
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,California,All Ages,863,782,,783,"1,183","6,385"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,California,0-17 years,0,0,0,0,0,59
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,California,18-64 years,206,169,0,169,274,"1,588"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,California,65 years and over,657,613,,614,909,"4,738"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Colorado,All Ages,336,187,0,187,369,"1,201"
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Colorado,0-17 years,,,0,,,12
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Colorado,18-64 years,41,28,0,28,48,263
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Colorado,65 years and over,294,158,0,158,319,926
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Connecticut,All Ages,166,83,0,83,192,757
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Connecticut,18-64 years,27,17,0,17,30,154
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Connecticut,65 years and over,139,66,0,66,162,597
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Delaware,All Ages,29,25,0,25,37,208
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,0
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Delaware,18-64 years,,,0,,,52
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,Delaware,65 years and over,22,18,0,18,28,156
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,District of Columbia,All Ages,18,17,0,17,23,97
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,0
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,District of Columbia,18-64 years,,,0,,,28
11/22/2020,11/28/2020,2020,48,11/28/2020,By Week,Week-ending,District of Columbia,65 years and over,12,12,0,12,17,69
